origin_id,origin_name,target_id,target_name,relationship_type,relationship_source,curation_status,notes
PE-AUS-0042,Capitão Temudo,FH-0185,Invasão Holandesa,historical_event,wide_interconnection_columns,imported,
PE-AUS-0042,Capitão Temudo,FH-0486,Invasões Holandesas do Brasil,historical_event,wide_interconnection_columns,imported,
PE-AUS-0042,Capitão Temudo,LC-0351,Viaduto Capitão Temudo,local,wide_interconnection_columns,imported,
PE-AUS-0043,Carlos de Lima Cavalcanti,FH-0184,Intentona Comunista,historical_event,wide_interconnection_columns,imported,
PE-AUS-0043,Carlos de Lima Cavalcanti,FH-0487,Revolução de 1930,historical_event,wide_interconnection_columns,imported,
PE-AUS-0043,Carlos de Lima Cavalcanti,FH-0304,Revolução de 30,historical_event,wide_interconnection_columns,imported,
PE-AUS-0044,Carlos Pena Filho,LC-0033,Avenida Guararapes,local,wide_interconnection_columns,imported,
PE-AUS-0044,Carlos Pena Filho,LC-0328,Savoy,local,wide_interconnection_columns,imported,
PE-AUS-0045,Carneiro Vilela,FH-0369,Emparedada da Rua Nova,historical_event,wide_interconnection_columns,imported,
PE-AUS-0046,Casa-forte de Dona Ana Paes,FH-0488,Batalha de Casa Forte,historical_event,wide_interconnection_columns,imported,
PE-AUS-0047,Castro Alves,LC-0339,Teatro Santa Isabel,local,wide_interconnection_columns,imported,
PE-AUS-0048,Celso Furtado,LC-0336,Sudene,local,wide_interconnection_columns,imported,
PE-AUS-0049,Cid Sampaio,LC-0043,Banco do Nordeste,local,wide_interconnection_columns,imported,
PE-AUS-0049,Cid Sampaio,LC-0336,Sudene,local,wide_interconnection_columns,imported,
PE-AUS-0050,Clarice Lispector,LC-0431,Casa de Clarice Lispector,local,wide_interconnection_columns,imported,
PE-AUS-0051,Cleto Campelo,FH-0093,Coluna Prestes,historical_event,wide_interconnection_columns,imported,
LC-AUS-0052,Colégio Nóbrega,LC-0419,Igreja Nossa Senhora da Soledade,local,wide_interconnection_columns,imported,
PE-AUS-0053,Cordeiro de Farias,FH-0093,Coluna Prestes,historical_event,wide_interconnection_columns,imported,
PE-AUS-0054,Cruz Cabugá,FH-0303,Revolução Pernambucana de 1817,historical_event,wide_interconnection_columns,imported,
PE-AUS-0055,Dantas Barreto,LC-0031,Avenida Dantas Barreto,local,wide_interconnection_columns,imported,
PE-AUS-0056,Delmiro Gouveia,LC-0129,Fábrica Tacaruna,local,wide_interconnection_columns,imported,
PE-AUS-0056,Delmiro Gouveia,LC-0273,Ponte do Derby,local,wide_interconnection_columns,imported,
PE-AUS-0056,Delmiro Gouveia,LC-0365,Praça do Derby,local,wide_interconnection_columns,imported,
PE-AUS-0057,Demócrito de Souza Filho,LC-0107,Diário de Pernambuco,local,wide_interconnection_columns,imported,
PE-AUS-0057,Demócrito de Souza Filho,FH-0487,Revolução de 1930,historical_event,wide_interconnection_columns,imported,
PE-AUS-0057,Demócrito de Souza Filho,FH-0304,Revolução de 30,historical_event,wide_interconnection_columns,imported,
PE-AUS-0058,Dias Cardoso,FH-0049,Batalha do Monte das Tabocas,historical_event,wide_interconnection_columns,imported,
PE-AUS-0058,Dias Cardoso,FH-0185,Invasão Holandesa,historical_event,wide_interconnection_columns,imported,
PE-AUS-0058,Dias Cardoso,FH-0486,Invasões Holandesas do Brasil,historical_event,wide_interconnection_columns,imported,
PE-AUS-0059,Dodo e Osmar,LC-0446,Clube Carnavalesco Misto Vassourinhas de Olinda,local,wide_interconnection_columns,imported,
PE-AUS-0060,Dom Bosco,LC-0368,Colégio Salesiano,local,wide_interconnection_columns,imported,
PE-AUS-0060,Dom Bosco,LC-0320,Rua Dom Bosco,local,wide_interconnection_columns,imported,
PE-AUS-0061,Dom Cardoso Ayres,FH-0001,Questão Religiosa,historical_event,wide_interconnection_columns,imported,
PE-AUS-0062,Dom Vidal,LC-0175,Igreja do Divino Espírito Santo,local,wide_interconnection_columns,imported,
PE-AUS-0062,Dom Vidal,LC-0293,Praça Dom Vidal,local,wide_interconnection_columns,imported,
PE-AUS-0064,Domingos Ferreira,LC-0032,Avenida Domingos Ferreira,local,wide_interconnection_columns,imported,
PE-AUS-0065,Domingos Teotônio Jorge,FH-0303,Revolução Pernambucana de 1817,historical_event,wide_interconnection_columns,imported,
PE-AUS-0066,Dominguinhos,LC-0463,O Forró,local,wide_interconnection_columns,imported,
PE-AUS-0066,Dominguinhos,LC-0358,Cais do Sertão,local,wide_interconnection_columns,imported,
PE-AUS-0067,Duarte Coelho Pereira,LC-0441,Alto da Sé,local,wide_interconnection_columns,imported,
PE-AUS-0067,Duarte Coelho Pereira,FH-0069,Capitanias Hereditárias,historical_event,wide_interconnection_columns,imported,
PE-AUS-0067,Duarte Coelho Pereira,FH-0182,Povos Originários (Índios),historical_event,wide_interconnection_columns,imported,
PE-AUS-0068,Eduardo Gomes,LC-0009,Aeroclube de Pernambuco,local,wide_interconnection_columns,imported,
PE-AUS-0068,Eduardo Gomes,LC-0010,Aeroporto Internacional do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0068,Eduardo Gomes,LC-0356,Escola Eduardo Gomes,local,wide_interconnection_columns,imported,
PE-AUS-0069,Elevador Panorâmico de Olinda,LC-0441,Alto da Sé,local,wide_interconnection_columns,imported,
PE-AUS-0070,Emmanuel Liais,LC-0440,Observatório do Alto da Sé,local,wide_interconnection_columns,imported,
PE-AUS-0071,Enéas Alves Freire,LC-0149,Galo da Madrugada,local,wide_interconnection_columns,imported,
PE-AUS-0072,Eraldo Gueiros,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
PE-AUS-0073,Estácio Coimbra,LC-0252,Palácio da Justiça,local,wide_interconnection_columns,imported,
PE-AUS-0073,Estácio Coimbra,FH-0487,Revolução de 1930,historical_event,wide_interconnection_columns,imported,
PE-AUS-0073,Estácio Coimbra,FH-0304,Revolução de 30,historical_event,wide_interconnection_columns,imported,
PE-AUS-0073,Estácio Coimbra,LC-0343,Torre do Zeppelin,local,wide_interconnection_columns,imported,
PE-AUS-0074,Etelvino Lins,LC-0275,Ponte do Pina,local,wide_interconnection_columns,imported,
PE-AUS-0074,Etelvino Lins,LC-0279,Ponte Motocolombó,local,wide_interconnection_columns,imported,
PE-AUS-0075,Euclides da Cunha,LC-0294,Praça Euclides da Cunha,local,wide_interconnection_columns,imported,
PE-AUS-0076,Eugênio Coimbra Júnior,LC-0328,Savoy,local,wide_interconnection_columns,imported,
PE-AUS-0077,Félix de Brito,FH-0305,Revolução Praieira,historical_event,wide_interconnection_columns,imported,
PE-AUS-0077,Félix de Brito,LC-0325,Rua Félix de Brito e Melo,local,wide_interconnection_columns,imported,
PE-AUS-0078,Fernandes Vieira,FH-0049,Batalha do Monte das Tabocas,historical_event,wide_interconnection_columns,imported,
PE-AUS-0078,Fernandes Vieira,FH-0102,Cruzeiro do Forte,historical_event,wide_interconnection_columns,imported,
PE-AUS-0078,Fernandes Vieira,LC-0136,Forte das Cinco Pontas,local,wide_interconnection_columns,imported,
PE-AUS-0078,Fernandes Vieira,FH-0185,Invasão Holandesa,historical_event,wide_interconnection_columns,imported,
PE-AUS-0078,Fernandes Vieira,FH-0486,Invasões Holandesas do Brasil,historical_event,wide_interconnection_columns,imported,
LC-AUS-0079,Forte do Recife,LC-0451,Farol de Olinda,local,wide_interconnection_columns,imported,
LC-AUS-0079,Forte do Recife,LC-0449,Forte de São Francisco,local,wide_interconnection_columns,imported,
LC-AUS-0079,Forte do Recife,LC-0438,Forte do Picão,local,wide_interconnection_columns,imported,
PE-AUS-0080,Francisco Brennand,LC-0183,Instituto Ricardo Brennand,local,wide_interconnection_columns,imported,
PE-AUS-0080,Francisco Brennand,LC-0215,Marco Zero,local,wide_interconnection_columns,imported,
PE-AUS-0080,Francisco Brennand,FH-0489,Movimento Armorial,historical_event,wide_interconnection_columns,imported,
PE-AUS-0080,Francisco Brennand,LC-0238,Mural da Batalha dos Guararapes,local,wide_interconnection_columns,imported,
PE-AUS-0080,Francisco Brennand,,Museu Cais do Sertão,unresolved,wide_interconnection_columns,broken_link,Target node not found in nodes table
PE-AUS-0080,Francisco Brennand,LC-0241,Museu do Homem do Nordeste,local,wide_interconnection_columns,imported,
PE-AUS-0080,Francisco Brennand,LC-0248,Oficina Brennand,local,wide_interconnection_columns,imported,
PE-AUS-0080,Francisco Brennand,LC-0359,Parque das Esculturas,local,wide_interconnection_columns,imported,
PE-AUS-0081,Francisco do Rego Barros (O Conde da Boa Vista),LC-0383,Avenida Conde da Boa Vista,local,wide_interconnection_columns,imported,
PE-AUS-0081,Francisco do Rego Barros (O Conde da Boa Vista),LC-0054,Biblioteca Pública do Estado de Pernambuco,local,wide_interconnection_columns,imported,
PE-AUS-0081,Francisco do Rego Barros (O Conde da Boa Vista),LC-0079,Cemitério de Santo Amaro,local,wide_interconnection_columns,imported,
PE-AUS-0081,Francisco do Rego Barros (O Conde da Boa Vista),LC-0339,Teatro Santa Isabel,local,wide_interconnection_columns,imported,
PE-AUS-0082,Francisco Paes Barreto,FH-0095,Confederação do Equador,historical_event,wide_interconnection_columns,imported,
PE-AUS-0082,Francisco Paes Barreto,FH-0303,Revolução Pernambucana de 1817,historical_event,wide_interconnection_columns,imported,
PE-AUS-0083,Francisco Pessoa de Queiroz,FH-0487,Revolução de 1930,historical_event,wide_interconnection_columns,imported,
PE-AUS-0083,Francisco Pessoa de Queiroz,FH-0304,Revolução de 30,historical_event,wide_interconnection_columns,imported,
PE-AUS-0084,Frei Caneca,LC-0022,Arsenal da Marinha,local,wide_interconnection_columns,imported,
PE-AUS-0084,Frei Caneca,FH-0095,Confederação do Equador,historical_event,wide_interconnection_columns,imported,
PE-AUS-0084,Frei Caneca,LC-0136,Forte das Cinco Pontas,local,wide_interconnection_columns,imported,
PE-AUS-0084,Frei Caneca,LC-0178,Igreja do Terço,local,wide_interconnection_columns,imported,
PE-AUS-0084,Frei Caneca,LC-0232,Monumento a Frei Caneca,local,wide_interconnection_columns,imported,
PE-AUS-0084,Frei Caneca,LC-0290,Praça do Carmo,local,wide_interconnection_columns,imported,
PE-AUS-0085,Frei Damião de Bonzano,LC-0179,Igreja dos Capuchinhos,local,wide_interconnection_columns,imported,
PE-AUS-0086,Gago Coutinho,LC-0370,Cais de Santa Rita,local,wide_interconnection_columns,imported,
PE-AUS-0086,Gago Coutinho,LC-0063,Cais José Estelita,local,wide_interconnection_columns,imported,
PE-AUS-0086,Gago Coutinho,LC-0233,Monumento aos Aviadores Portugueses,local,wide_interconnection_columns,imported,
PE-AUS-0087,Geraldo Julio,LC-0350,Via Mangue,local,wide_interconnection_columns,imported,
PE-AUS-0088,Gervásio Pires,FH-0097,Convenção de Beberibe,historical_event,wide_interconnection_columns,imported,
PE-AUS-0088,Gervásio Pires,LC-0252,Palácio da Justiça,local,wide_interconnection_columns,imported,
PE-AUS-0088,Gervásio Pires,FH-0303,Revolução Pernambucana de 1817,historical_event,wide_interconnection_columns,imported,
PE-AUS-0088,Gervásio Pires,LC-0405,Rua Gervásio Pires,local,wide_interconnection_columns,imported,
PE-AUS-0089,Gilberto Freyre,LC-0435,Casa-Museu Magdalena e Gilberto Freyre,local,wide_interconnection_columns,imported,
PE-AUS-0089,Gilberto Freyre,LC-0107,Diário de Pernambuco,local,wide_interconnection_columns,imported,
PE-AUS-0089,Gilberto Freyre,LC-0146,Fundação Joaquim Nabuco,local,wide_interconnection_columns,imported,
PE-AUS-0090,Gilvan Samico,FH-0489,Movimento Armorial,historical_event,wide_interconnection_columns,imported,
PE-AUS-0091,Ginásio Pernambucano,LC-0205,Liceu de Artes e Ofícios,local,wide_interconnection_columns,imported,
PE-AUS-0092,Gregório Bezerra,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
PE-AUS-0092,Gregório Bezerra,FH-0184,Intentona Comunista,historical_event,wide_interconnection_columns,imported,
PE-AUS-0093,Henrique Dias,LC-0098,Convento de Santo Antônio,local,wide_interconnection_columns,imported,
PE-AUS-0093,Henrique Dias,FH-0185,Invasão Holandesa,historical_event,wide_interconnection_columns,imported,
PE-AUS-0093,Henrique Dias,FH-0486,Invasões Holandesas do Brasil,historical_event,wide_interconnection_columns,imported,
PE-AUS-0093,Henrique Dias,LC-0406,Rua Henrique Dias,local,wide_interconnection_columns,imported,
PE-AUS-0093,Henrique Dias,LC-0333,Sítio da Trindade,local,wide_interconnection_columns,imported,
PE-AUS-0094,Herculano Bandeira,LC-0408,Avenida Herculano Bandeira,local,wide_interconnection_columns,imported,
PE-AUS-0094,Herculano Bandeira,LC-0280,Ponte Paulo Guerra,local,wide_interconnection_columns,imported,
PE-AUS-0095,Herculano Ramos,LC-0121,Estação Central,local,wide_interconnection_columns,imported,
PE-AUS-0096,Hermilo Borba Filho,LC-0338,Teatro Hermilo Borba Filho,local,wide_interconnection_columns,imported,
PE-AUS-0097,Irmãos Valença,LC-0334,Sítio do Valença (Sítio Sabiá),local,wide_interconnection_columns,imported,
PE-AUS-0098,Jarbas Vasconcelos,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
PE-AUS-0098,Jarbas Vasconcelos,LC-0267,Polo Pina,local,wide_interconnection_columns,imported,
PE-AUS-0098,Jarbas Vasconcelos,LC-0297,Prefeitura do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0099,Jerônimo de Albuquerque,LC-0441,Alto da Sé,local,wide_interconnection_columns,imported,
PE-AUS-0099,Jerônimo de Albuquerque,FH-0069,Capitanias Hereditárias,historical_event,wide_interconnection_columns,imported,
PE-AUS-0099,Jerônimo de Albuquerque,FH-0182,Povos Originários (Índios),historical_event,wide_interconnection_columns,imported,
PE-AUS-0100,João Alfredo,LC-0239,Museu da Abolição (Casarão de João Alfredo),local,wide_interconnection_columns,imported,
PE-AUS-0100,João Alfredo,FH-0299,Proclamação da República,historical_event,wide_interconnection_columns,imported,
PE-AUS-0101,João Carlos Paes Mendonça,LC-0309,Rio Mar Shopping,local,wide_interconnection_columns,imported,
PE-AUS-0102,João Dantas,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
PE-AUS-0102,João Dantas,FH-0487,Revolução de 1930,historical_event,wide_interconnection_columns,imported,
PE-AUS-0102,João Dantas,FH-0304,Revolução de 30,historical_event,wide_interconnection_columns,imported,
PE-AUS-0103,João Gabriel,LC-0136,Forte das Cinco Pontas,local,wide_interconnection_columns,imported,
PE-AUS-0104,João Paulo,FH-0106,Desabamentos em Morros do Recife,historical_event,wide_interconnection_columns,imported,
PE-AUS-0104,João Paulo,LC-0297,Prefeitura do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0105,João Pessoa,FH-0487,Revolução de 1930,historical_event,wide_interconnection_columns,imported,
PE-AUS-0105,João Pessoa,FH-0304,Revolução de 30,historical_event,wide_interconnection_columns,imported,
PE-AUS-0106,João Roma,FH-0305,Revolução Praieira,historical_event,wide_interconnection_columns,imported,
PE-AUS-0107,Joaquim Amazonas,LC-0346,UFPE,local,wide_interconnection_columns,imported,
PE-AUS-0108,Joaquim Nabuco,LC-0380,Faculdade de Direito do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0108,Joaquim Nabuco,LC-0175,Igreja do Divino Espírito Santo,local,wide_interconnection_columns,imported,
PE-AUS-0108,Joaquim Nabuco,LC-0295,Praça Joaquim Nabuco,local,wide_interconnection_columns,imported,
PE-AUS-0108,Joaquim Nabuco,LC-0321,Rua Joaquim Nabuco,local,wide_interconnection_columns,imported,
PE-AUS-0108,Joaquim Nabuco,LC-0339,Teatro Santa Isabel,local,wide_interconnection_columns,imported,
PE-AUS-0108,Joaquim Nabuco,LC-0006,Academia Pernambucana de Letras,local,wide_interconnection_columns,imported,
PE-AUS-0109,Jornal do Commercio,LC-0430,Folha de Pernambuco,local,wide_interconnection_columns,imported,
PE-AUS-0109,Jornal do Commercio,LC-0429,LeiaJá,local,wide_interconnection_columns,imported,
PE-AUS-0109,Jornal do Commercio,LC-0318,Rua do Imperador,local,wide_interconnection_columns,imported,
PE-AUS-0110,José de Barros Lima (Leão Coroado),FH-0303,Revolução Pernambucana de 1817,historical_event,wide_interconnection_columns,imported,
PE-AUS-0110,José de Barros Lima (Leão Coroado),LC-0352,Viaduto José de Barros Lima,local,wide_interconnection_columns,imported,
PE-AUS-0111,José Mamede Alves Ferreira,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
PE-AUS-0112,José Tomás Nabuco de Araújo,FH-0305,Revolução Praieira,historical_event,wide_interconnection_columns,imported,
PE-AUS-0113,Levino Ferreira,FH-0493,O Frevo,historical_event,wide_interconnection_columns,imported,
PE-AUS-0113,Levino Ferreira,LC-0580,Paço do Frevo,local,wide_interconnection_columns,imported,
PE-AUS-0114,Luís do Rego,LC-0438,Forte do Picão,local,wide_interconnection_columns,imported,
PE-AUS-0114,Luís do Rego,FH-0303,Revolução Pernambucana de 1817,historical_event,wide_interconnection_columns,imported,
PE-AUS-0115,Luís do Rego Barros,FH-0097,Convenção de Beberibe,historical_event,wide_interconnection_columns,imported,
PE-AUS-0116,Luís Freire,LC-0346,UFPE,local,wide_interconnection_columns,imported,
PE-AUS-0117,Luiz Gonzaga,LC-0463,O Forró,local,wide_interconnection_columns,imported,
PE-AUS-0117,Luiz Gonzaga,LC-0358,Cais do Sertão,local,wide_interconnection_columns,imported,
PE-AUS-0118,Mãe Tila,LC-0461,O Terreiro de Xambá,local,wide_interconnection_columns,imported,
PE-AUS-0119,Manoel Borba,LC-0392,Avenida Manoel Borba,local,wide_interconnection_columns,imported,
PE-AUS-0119,Manoel Borba,LC-0253,Palácio do Campo das Princesas,local,wide_interconnection_columns,imported,
PE-AUS-0120,Manuel Correia de Andrade,LC-0380,Faculdade de Direito do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0120,Manuel Correia de Andrade,LC-0146,Fundação Joaquim Nabuco,local,wide_interconnection_columns,imported,
